smiles,name,moa,disagreement,rank_mean,rank_std,rf_S,rf_rank,rf_pctile,dmpnn_S,dmpnn_rank,dmpnn_pctile,chemeleon_frozen_S,chemeleon_frozen_rank,chemeleon_frozen_pctile,molformer_S,molformer_rank,molformer_pctile,dmpnn_rdkit_S,dmpnn_rdkit_rank,dmpnn_rdkit_pctile
NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,chlorphensin-carbamate,muscle relaxant,0.25146335486105664,0.27817183558391456,0.25146335486105664,0.1035445568432364,5588,0.17079685413266066,0.001276,3974,0.41029826383736456,0.010817,5950,0.11707968541326608,4.191115942262477e-05,6475,0.039174951773260136,0.1564637368319605,2335,0.6535094227630212
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,rivastigmine,acetylcholinesterase inhibitor,0.2513803463215132,0.31951328090221104,0.2513803463215132,0.1409117123459509,4288,0.36370381362219917,0.037503,1811,0.7312657664341891,0.030248,5012,0.25626947618341,0.0002418782377913,5847,0.13236385220359104,0.0289914539377367,5971,0.11396349606766587
C[C@H]1Oc2ccccc2C[C@@H]1N(C)C,trebenzomine,,0.251375068686197,0.27826086956521745,0.251375068686197,0.1738790875542484,2932,0.5649206113666716,5e-05,5812,0.13755750111292475,0.089065,3127,0.5359845674432409,4.008664414103648e-05,6480,0.03843300192906962,0.0291388505102957,5968,0.11440866597418009
FC(F)(F)Oc1ccc2nc(-c3ccc(OCCOCCOc4ccc(-c5nc6ccc(OC(F)(F)F)cc6[nH]5)nc4)cn3)[nH]c2c1,AI-10-49,core binding factor inhibitor,0.25136206464548616,0.5459860513429292,0.25136206464548616,0.1428340940459077,4217,0.37423950140970474,0.001573,3843,0.42973734975515654,0.079859,3348,0.5031903843300193,0.0046291133337275,3810,0.43463421872681407,0.4820601634895902,80,0.9881288024929514
CCc1ccc(NC(=O)Nc2c[nH]c3ccccc23)cc1,H-151,STING antagonist,0.25129802011299707,0.6419943611811842,0.25129802011299707,0.1641924084159358,3311,0.5086808131770293,0.000281,4985,0.2602760053420389,0.219068,1286,0.809170500074195,0.1662866197942046,1117,0.834248404807835,0.2191349919758891,1364,0.7975960825048227
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,PLX647,receptor tyrosine protein kinase inhibitor,0.25123789013436015,0.6207152396497997,0.25123789013436015,0.1337401770221002,4580,0.320373942721472,0.003762,3221,0.5220359103724588,0.248692,1075,0.8404807834990354,0.007771311696704,3367,0.5003709749220953,0.3121941501951165,537,0.9203145867339368
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,AMG-232,MDM inhibitor,0.2512015676879769,0.5646535094227629,0.2512015676879769,0.1915580601747081,2257,0.6650838403323935,0.30008,778,0.8845526042439531,0.100843,2884,0.5720433298709007,0.0005028334240254,5424,0.19513280902211005,0.110472113755007,3326,0.5064549636444576
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,rubitecan,topoisomerase inhibitor,0.25119391072988423,0.5312360884404214,0.25119391072988423,0.167555466013915,3171,0.5294554088143641,0.01553,2312,0.6569223920462977,0.03174,4945,0.2662116040955631,0.0017700036465505,4568,0.32215462234752934,0.2753139449699238,799,0.8814364148983529
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,lacitol,laxative,0.2511483235492668,0.5943018251966168,0.2511483235492668,0.2134567016478631,1550,0.7699955483009349,6.4e-05,5722,0.15091259830835435,0.143235,2179,0.6766582579017658,0.0450267010884129,1968,0.7079685413266064,0.1613615158385091,2251,0.6659741801454222
CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,SC-19220,prostanoid receptor antagonist,0.25114017835287394,0.5759311470544592,0.25114017835287394,0.1169357498542997,5185,0.23059801157441762,0.005122,3012,0.5530494138596231,0.156547,1985,0.7054459118563585,0.007013905621904,3461,0.4864223178513133,0.2933787503682633,646,0.9041400801305832
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,captopril,angiotensin converting enzyme inhibitor,0.2511094451738808,0.5723104318148093,0.2511094451738808,0.1650510998394254,3281,0.5131325122421724,0.001761,3757,0.44249888707523366,0.211091,1372,0.7964089627541178,0.21006524186556,973,0.8556165603205224,0.0547955391083237,5028,0.2538952366820003
C[C@@H](O)[C@H](N)C(=O)O,L-threonine,,0.25107355580978663,0.7721917198397388,0.25107355580978663,0.3433125172540153,153,0.9772963347677697,0.000633,4451,0.3395162487015878,0.282692,893,0.8674877578275708,0.3044524845869463,751,0.888559133402582,0.213680861430822,1428,0.7880991244991838
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,gedunin,HSP inhibitor,0.25103343345183915,0.4112776376316961,0.25103343345183915,0.2160208854065443,1481,0.7802344561507641,9e-05,5552,0.17613889301083252,0.022743,5357,0.20507493693426326,0.0024560104925758,4317,0.359400504525894,0.1182092066057849,3130,0.5355393975367265
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,cabazitaxel,microtubule inhibitor,0.2509974674228418,0.6164712865410298,0.2509974674228418,0.2761490178692711,448,0.9335212939605283,0.000891,4245,0.37008458228223773,0.13837,2249,0.6662709600830984,0.0023448609499971,4347,0.3549488054607508,0.1984017306090758,1634,0.7575307909185339
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,pipecuronium,neuromuscular blocker,0.250932320700514,0.3879804125241134,0.250932320700514,0.1995981795681253,1951,0.7104911707968542,0.0,6624,0.017064846416382284,0.042391,4490,0.3337290399169016,0.0036934099599453,3995,0.40718207449176436,0.1008254975478283,3562,0.4714349309986645
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,landiolol,adrenergic receptor antagonist,0.2509286746165345,0.527348271256863,0.2509286746165345,0.2779591161749686,436,0.9353019735865855,0.000304,4938,0.2672503338774299,0.085866,3206,0.5242617599050304,0.0033350864256955,4080,0.39456892714052527,0.1129708295673018,3266,0.515358361774744
C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC,avoralstat,kallikrein inhibitor,0.2508431585347852,0.7567888410743434,0.2508431585347852,0.2880599935928379,353,0.9476183410001484,0.525623,524,0.9222436563288322,0.049949,4187,0.37869120047484794,0.0205174227955368,2573,0.6181926101795518,0.3080318554081624,558,0.9171983973883365
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C(=O)O,peretinoin,retinoid receptor agonist,0.25084252211249203,0.3065736756195282,0.25084252211249203,0.0796794502998401,6086,0.09689864965128359,2.4e-05,6078,0.09808576940198843,0.057544,3988,0.40822080427363105,0.0395450564292888,2071,0.6926843745362814,0.0520636434040261,5142,0.23697878023445618
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,fenoprofen,prostaglandin inhibitor,0.2507760970806124,0.625552752633922,0.2507760970806124,0.153121781833701,3767,0.44101498738685263,0.044759,1707,0.7466983231933522,0.611708,133,0.9802641341445318,0.0022171886525549,4391,0.3484196468318742,0.1403690177070562,2619,0.611366671612999
CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O,levobunolol-(+),adrenergic receptor antagonist,0.2507297928346555,0.31046149280308655,0.2507297928346555,0.1804143378748302,2670,0.6037987832022556,3.7e-05,5935,0.11930553494583762,0.089143,3123,0.5365781273185932,3.876432823380215e-05,6489,0.03709749220952663,0.0550160617467295,5017,0.2555275263392195
CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,clanfenur,anticancer agent,0.2507244136816555,0.7186229410891822,0.2507244136816555,0.1377297039994389,4421,0.343967947766731,0.0072,2789,0.5861403769105209,0.24989,1068,0.8415195132809022,0.6987178250189844,278,0.9587475886630064,0.260675864466332,925,0.8627392788247514
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,pridinol,muscle relaxant,0.25068372598255706,0.3220359103724588,0.25068372598255706,0.1119992212159223,5328,0.20937824603056832,0.000949,4190,0.3782460305683336,0.165775,1860,0.7239946579611218,0.0007518330783007,5164,0.23371420092001782,0.0192542872351564,6302,0.06484641638225253
O=C1COc2nccc(-c3ccccc3F)c2CN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,GPBAR-A,G protein-coupled receptor agonist,0.2506741997593234,0.46719097788989467,0.2506741997593234,0.1994807125899751,1952,0.710342780828016,0.000551,4549,0.32497403175545336,0.073025,3532,0.4758866300638077,0.0423202695583342,2019,0.7004006529158628,0.0311083940990292,5901,0.1243507938863333
Cc1cc(C(=CNc2ccc(Cl)cc2)C(=O)Nc2ccc(Cl)cc2)on1,CCMI,acetylcholine receptor allosteric modulator,0.25064133172948394,0.5754562991541772,0.25064133172948394,0.1747259921747667,2898,0.5699658703071673,0.372924,675,0.8998367710342781,0.15164,2048,0.6960973438195578,0.0006774233745284,5232,0.22362368303902658,0.1049467590055198,3452,0.4877578275708562
Cc1c(C(=O)NC2CCCCC2)sc2nc3ccc(N)cc3n12,YM-298198-desmethyl,glutamate receptor antagonist,0.2506309516873392,0.40543107285947466,0.2506309516873392,0.1824934087083902,2598,0.6144828609585993,4.1e-05,5899,0.12464757382400948,0.04253,4478,0.33550971954295894,0.0007842374866849,5137,0.2377207300786467,0.1789452295202331,1922,0.7147944798931591
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,clorsulon,glycolysis inhibitor,0.25060977735269385,0.8623237869120048,0.25060977735269385,0.1490631279879326,3935,0.41608547262205076,0.605055,450,0.9332245140228521,0.827574,28,0.995845080872533,0.8786933562489306,113,0.983231933521294,0.4491972202142462,113,0.983231933521294
Cc1ccc(Cl)cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O,FPH1-(BRD-6125),hepatocyte function enhancer,0.250595059696937,0.5323935301973586,0.250595059696937,0.1395187987110887,4343,0.3555423653361033,0.014843,2340,0.6527674729188306,0.022293,5384,0.2010684077756344,0.0217666405116059,2526,0.6251669387149429,0.2369552580100579,1163,0.8274224662412821
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,deoxycorticosterone-acetate,progestogen hormone,0.25055599001309,0.17242914378987984,0.25055599001309,0.1790543739846619,2723,0.595934114853836,2e-06,6503,0.03502003264579312,0.000633,6632,0.01587772666567744,0.0005766702043875,5340,0.2075975664045111,0.0026469832958813,6687,0.007716278379581554
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,CGP-74514,CDK inhibitor,0.2505275890496744,0.7898501261314735,0.2505275890496744,0.3217771243454623,197,0.970767176138893,0.826066,247,0.9633476776969877,0.122504,2499,0.6291734678735718,0.0043168618840766,3875,0.42498887075233716,0.371155787614308,263,0.960973438195578
O=C(O)/C=C/c1ccc(O)c(O)c1,caffeic-acid,HIV integrase inhibitor|lipoxygenase inhibitor|nitric oxide production inhibitor|tumor necrosis factor production inhibitor,0.2505222099497398,0.25350942276302124,0.2505222099497398,0.0243088916455132,6660,0.011722807538210422,0.000471,4672,0.30672206558836623,0.00729,6138,0.08918237127170203,0.0005680784318921,5352,0.20581688677845378,0.1566514061554826,2331,0.6541029826383736
CNC(=O)N(C)[NH2+][O-],nitrosodimethylurea,DNA synthesis inhibitor,0.2504956511482468,0.5493396646386703,0.2504956511482468,0.1469733999472681,4024,0.4028787653954593,0.000121,5411,0.19706187861700553,0.154035,2021,0.7001038729781867,0.020506362785112,2574,0.6180442202107137,0.2372392268036197,1155,0.828609585991987
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,cefepime,bacterial cell wall synthesis inhibitor,0.25041752302820525,0.382371271702033,0.25041752302820525,0.0374878060255434,6592,0.021813325419201668,0.003749,3225,0.5214423504971064,0.038337,4660,0.30850274521442356,0.0026264569903949,4258,0.36815551268734237,0.1709865546133573,2076,0.6919424246920909
N#CCCCSC(=N)N,kevetrin,p53 activator,0.2503830559135027,0.39228372162041847,0.2503830559135027,0.1832835006515223,2571,0.6184893901172281,0.004746,3067,0.5448879655735273,0.089328,3118,0.5373200771627837,3.67435534032742e-05,6501,0.035316812583469304,0.0498430409090772,5220,0.2254043626650838
O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,PD-0325901,MEK inhibitor,0.25037457800865165,0.47084137112331204,0.25037457800865165,0.1652836866830146,3270,0.5147648018993916,6.2e-05,5733,0.14928030865113517,0.073942,3500,0.4806351090666271,0.002688292956232,4240,0.37082653212642824,0.2434814363947826,1087,0.8387001038729782
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2c1CN(Cc1ccccc1)CC2,CaMKII-IN-1,calcium/calmodulin dependent protein kinase inhibitor,0.2503450833924878,0.5427511500222584,0.2503450833924878,0.2325533983305559,1058,0.8430034129692833,0.003246,3319,0.5074936934263243,0.015976,5680,0.15714497699955488,0.013195870867567,2950,0.5622495919275856,0.1528475153384139,2400,0.6438640747885442
Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,nolatrexed,thymidylate synthase inhibitor,0.25004214798405844,0.6971063956076569,0.25004214798405844,0.1380105432014637,4408,0.34589701736162637,0.135716,1124,0.8332096750259682,0.31699,735,0.8909333729039917,0.0092553511564858,3234,0.5201068407775634,0.2851533971493942,705,0.8953850719691349
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,linaprazan,ATP-sensitive potassium channel inhibitor,0.25001113010088366,0.533076124054014,0.25001113010088366,0.2148023261191206,1513,0.7754859771479448,0.000134,5367,0.20359103724588223,0.106727,2779,0.5876242765989019,0.0675427643633248,1696,0.7483306128505713,0.0724321984287783,4378,0.35034871642676957
CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,doxapram,potassium channel blocker,0.2499545358867417,0.41109956966909034,0.2499545358867417,0.1984249218279065,1997,0.7036652322303012,0.002586,3481,0.4834545184745511,0.058404,3961,0.41222733343226003,0.0049304697935896,3756,0.4426472770440718,0.0052881872377148,6648,0.013503487164267747
CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,tropicamide,acetylcholine receptor antagonist,0.24994792872302166,0.4756788841074343,0.24994792872302166,0.1419377210022954,4247,0.36978780234456154,0.055956,1574,0.7664341890488203,0.097416,2953,0.5618044220210714,0.0145471366055309,2866,0.5747143493099867,0.0276150124284321,6027,0.10565365781273184
CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,BIA-10-2474,Fatty acid hydrolase inhibitor,0.24993388571763442,0.5395459266953554,0.24993388571763442,0.211723059368439,1595,0.76331799970322,5.9e-05,5751,0.1466092892120493,0.100401,2898,0.5699658703071673,0.0065043243579408,3525,0.4769253598456744,0.1914978529417852,1746,0.740911114408666
CC(=O)O[C@H]1CN2CCC1CC2,aceclidine,acetylcholine receptor agonist,0.24992869647772664,0.4537468467131623,0.24992869647772664,0.1577799060238171,3586,0.46787357174655,0.002594,3479,0.4837512984122273,0.064805,3760,0.44205371716871944,0.1020102346964258,1417,0.789731414156403,0.0233496892006862,6164,0.08532423208191131
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,N-acetyl-tyrosine,,0.24992295206613527,0.4507196913488648,0.24992295206613527,0.1281331508997174,4766,0.29277340851758427,1.8e-05,6150,0.08740169164564471,0.115811,2623,0.6107731117376465,0.0306976970758122,2269,0.6633031607063362,0.1365992458203702,2700,0.5993470841371124
CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,elafibranor,PPAR receptor agonist,0.24985992667128976,0.4522035910372459,0.24985992667128976,0.1105237130873916,5376,0.20225552752633924,0.002303,3574,0.4696542513726072,0.118881,2568,0.6189345600237424,0.0811769330209424,1582,0.7652470692981155,0.0462386940094101,5358,0.20492654696542512
O=C(O)/C=C/c1ccc(O)cc1,naringeninic-acid,,0.24981149139435097,0.20356135925211455,0.24981149139435097,0.0287369965062489,6642,0.014393826977296298,0.000123,5399,0.19884255824306274,0.003156,6421,0.04718801009051787,0.0002257567326156,5892,0.1256863036058763,0.1483738585889359,2482,0.6316960973438195
C=C(O)C(=O)O,2-oxopropanoate,pyruvate dehydrogenase kinase inhibitor,0.249809270135626,0.5370826532126427,0.249809270135626,0.2062195334465081,1753,0.7398723846267992,0.023618,2071,0.6926843745362814,0.012298,5874,0.12835732304496217,0.0269961046210405,2348,0.6515803531681259,0.1011022001655098,3552,0.47291883068704554
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,berberine,LDL receptor activator,0.24980201564910715,0.3727259237275561,0.24980201564910715,0.1390720996027694,4365,0.35227778602166493,0.049275,1642,0.7563436711678291,0.020582,5458,0.1900875500816145,0.0049894706114156,3745,0.444279566701291,0.0304678695634254,5926,0.12064104466538061
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,bromperidol,dopamine receptor antagonist,0.2497364512737839,0.41009051788099116,0.2497364512737839,0.1612263232228474,3449,0.4882029974773705,0.000565,4531,0.32764505119453924,0.203879,1440,0.7863184448731266,0.0020234254728555,4462,0.33788395904436863,0.0284537947148367,5995,0.11040213681555122
O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1,trihexyphenidyl,acetylcholine receptor antagonist,0.24973067598809215,0.4406588514616412,0.24973067598809215,0.2050780471142753,1781,0.7357174654993323,0.005991,2906,0.5687787505564623,0.088797,3131,0.5353910075678885,0.000652320425198,5258,0.21976554384923574,0.034660750912097,5771,0.14364148983528713
CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,tenovin-6,SIRT inhibitor,0.24960190533243928,0.7509719542958896,0.24960190533243928,0.2712975814571071,496,0.9263985754562991,0.294615,786,0.8833654844932483,0.18177,1676,0.7512984122273334,0.2537265124241424,850,0.8738685264876094,0.0664580469168386,4583,0.3199287728149577
Nc1nc2ccc(OC(F)(F)F)cc2s1,riluzole,glutamate inhibitor,0.24955892142749217,0.34806351090666265,0.24955892142749217,0.0857863779029046,5980,0.11262798634812288,0.011903,2487,0.630954147499629,0.056864,4006,0.4055497848345452,8.381092993377079e-05,6290,0.06662709600830985,0.1154742318963233,3204,0.5245585398427066
C=CC[C@H](C(=O)NC(N)=O)C(C)C,apronal,cytochrome P450 modulator,0.24954923755767566,0.6975218875204037,0.24954923755767566,0.2438805532035642,838,0.8756492061136667,0.06603,1487,0.7793441163377356,0.044397,4410,0.3456002374239502,0.6107794531165804,359,0.9467280011871197,0.1192979693438833,3098,0.5402878765395459
NCCNCCNCCNCCN,tetraethylenepentamine,superoxide dismutase inhibitor,0.24940837086424023,0.2040955631399317,0.24940837086424023,0.0881018103844457,5934,0.11945392491467577,0.012943,2432,0.6391155957857249,0.016453,5657,0.16055794628283127,8.013191904380405e-06,6677,0.009200178067962583,0.0247239758676639,6118,0.0921501706484642
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,ibuprofen-(S),cyclooxygenase inhibitor,0.2493950126433635,0.5215610624721768,0.2493950126433635,0.1710945484628833,3031,0.550230004451699,0.000383,4795,0.2884700994212791,0.400514,477,0.9292179848642231,0.0024868072617113,4302,0.36162635405846566,0.102826785148095,3516,0.4782608695652174
C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)[C@@H](C)O,rapastinel,glutamate receptor agonist,0.24929290853932648,0.7093930850274521,0.24929290853932648,0.2682614886366304,528,0.9216500964534797,0.005278,2991,0.5561656032052233,0.414036,440,0.9347084137112331,0.0904385265164949,1496,0.7780086066181926,0.0737523845818319,4337,0.35643270514913195
C[C@H]1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,BTZ043-racemate,DPRE1 inhibitor,0.24929061199669894,0.5201661967650988,0.24929061199669894,0.182197547851939,2606,0.6132957412078943,0.002532,3506,0.47974476925359844,0.059363,3927,0.4172725923727556,0.0005843666691042,5332,0.20878468615521595,0.2755550067952293,797,0.8817331948360291
COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,GR46611,serotonin receptor agonist,0.24928610717855465,0.4701587772666567,0.24928610717855465,0.1466650964649197,4041,0.40035613592521146,0.05432,1593,0.7636147796408963,0.115536,2629,0.6098827719246178,0.0065385494745578,3516,0.4782608695652174,0.026257317452335,6074,0.0986793292773408
Cc1cccc(C#Cc2ccccc2)n1,MPEP,glutamate receptor antagonist,0.24928577593871343,0.38409259534055495,0.24928577593871343,0.1471142046013264,4018,0.40376910520848786,0.002786,3430,0.4910224068852945,0.17074,1797,0.7333432259979226,0.0003959515866249,5566,0.174061433447099,0.0298936500567371,5942,0.11826680516397092
O=C1C2CCN(CC2)C1(CO)CO,PRIMA1,TP53 inhibitor,0.2492622435340399,0.3766137409111144,0.2492622435340399,0.1826971784704887,2589,0.6158183706781422,2e-05,6130,0.09036949102240688,0.019145,5528,0.17970025226294706,0.0253073121525647,2416,0.6414898352871345,0.0736937548206626,4342,0.35569075530494143
O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,XE-991,potassium channel blocker,0.24926211102547144,0.3488648167383885,0.24926211102547144,0.0981037996038358,5713,0.15224810802789734,0.00114,4047,0.3994657961121828,0.13525,2285,0.6609289212049265,0.006942576393892,3470,0.4850868081317703,0.0143082121772025,6425,0.046594450215165506
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,primaquine,antimalarial agent|DNA inhibitor,0.2492581710718509,0.6040362071523966,0.2492581710718509,0.1940315372917848,2168,0.678290547558985,0.00051,4606,0.3165158035316813,0.121634,2512,0.6272443982786764,0.7427876659330734,234,0.9652767472918831,0.0905212522297472,3822,0.43285353910075675
Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1,wnt-c59,porcupine inhibitor,0.24925356407400207,0.6725033387742989,0.24925356407400207,0.1392147827921308,4359,0.3531681258346936,0.206572,911,0.8648167383884849,0.077182,3419,0.4926546965425137,0.6267496938724233,346,0.9486570707820151,0.1746258857990858,2000,0.703220062323787
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,pirinixic-acid,PPAR receptor agonist,0.24924738888483863,0.48941979522184303,0.24924738888483863,0.1353574642996528,4510,0.33076124054013945,0.591135,464,0.9311470544591186,0.047195,4285,0.3641489835287135,0.0036315656303781,4009,0.40510461492803085,0.0860027106883057,3936,0.4159370826532126
